action,landmark,variation,order,goal,task_id
open door to hallway,False,72,0,Your task is to grow a lemon,task-4-grow-fruit
go to hallway,False,72,1,Your task is to grow a lemon,task-4-grow-fruit
open door to kitchen,False,72,2,Your task is to grow a lemon,task-4-grow-fruit
go to kitchen,False,72,3,Your task is to grow a lemon,task-4-grow-fruit
pick up seed jar,True,72,4,Your task is to grow a lemon,task-4-grow-fruit
open door to hallway,False,72,5,Your task is to grow a lemon,task-4-grow-fruit
go to hallway,False,72,6,Your task is to grow a lemon,task-4-grow-fruit
open door to green house,True,72,7,Your task is to grow a lemon,task-4-grow-fruit
go to green house,True,72,8,Your task is to grow a lemon,task-4-grow-fruit
move lemon seed in seed jar to flower pot 2,True,72,9,Your task is to grow a lemon,task-4-grow-fruit
0,True,72,10,Your task is to grow a lemon,task-4-grow-fruit
move lemon seed in seed jar to flower pot 1,True,72,11,Your task is to grow a lemon,task-4-grow-fruit
0,True,72,12,Your task is to grow a lemon,task-4-grow-fruit
move lemon seed in seed jar to flower pot 3,True,72,13,Your task is to grow a lemon,task-4-grow-fruit
0,True,72,14,Your task is to grow a lemon,task-4-grow-fruit
activate sink,True,72,15,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,16,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 2,True,72,17,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,18,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 1,True,72,19,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,20,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 3,True,72,21,Your task is to grow a lemon,task-4-grow-fruit
deactivate sink,True,72,22,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,23,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,24,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,25,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,26,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,27,Your task is to grow a lemon,task-4-grow-fruit
activate sink,True,72,28,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,29,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 2,True,72,30,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,31,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 1,True,72,32,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,33,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 3,True,72,34,Your task is to grow a lemon,task-4-grow-fruit
deactivate sink,True,72,35,Your task is to grow a lemon,task-4-grow-fruit
close door to hallway,True,72,36,Your task is to grow a lemon,task-4-grow-fruit
close door to outside,True,72,37,Your task is to grow a lemon,task-4-grow-fruit
open bee hive,True,72,38,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,39,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,40,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,41,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,42,Your task is to grow a lemon,task-4-grow-fruit
wait1,True,72,43,Your task is to grow a lemon,task-4-grow-fruit
activate sink,True,72,44,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,45,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 2,True,72,46,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,47,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 1,True,72,48,Your task is to grow a lemon,task-4-grow-fruit
move jug to sink,True,72,49,Your task is to grow a lemon,task-4-grow-fruit
pour jug into flower pot 3,True,72,50,Your task is to grow a lemon,task-4-grow-fruit
deactivate sink,True,72,51,Your task is to grow a lemon,task-4-grow-fruit
focus on lemon in reproducing lemon tree,False,72,52,Your task is to grow a lemon,task-4-grow-fruit
0,True,72,53,Your task is to grow a lemon,task-4-grow-fruit
