action,landmark,variation,order,goal,task_id
open door to kitchen,False,13,0,Your task is to turn on the electric motor,task-2-power-component
go to kitchen,False,13,1,Your task is to turn on the electric motor,task-2-power-component
open door to hallway,False,13,2,Your task is to turn on the electric motor,task-2-power-component
go to hallway,False,13,3,Your task is to turn on the electric motor,task-2-power-component
open door to workshop,False,13,4,Your task is to turn on the electric motor,task-2-power-component
go to workshop,False,13,5,Your task is to turn on the electric motor,task-2-power-component
focus on electric motor,True,13,6,Your task is to turn on the electric motor,task-2-power-component
connect battery anode to yellow wire terminal 1,False,13,7,Your task is to turn on the electric motor,task-2-power-component
connect battery cathode to red wire terminal 1,False,13,8,Your task is to turn on the electric motor,task-2-power-component
connect yellow wire terminal 2 to cathode in electric motor,False,13,9,Your task is to turn on the electric motor,task-2-power-component
connect red wire terminal 2 to anode in electric motor,False,13,10,Your task is to turn on the electric motor,task-2-power-component
wait1,False,13,11,Your task is to turn on the electric motor,task-2-power-component
