action,landmark,variation,order,goal,task_id
open door to kitchen,True,18,0,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
go to kitchen,True,18,1,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
open cupboard,True,18,2,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
pick up tin cup,False,18,3,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
pick up recipe,True,18,4,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
read recipe in inventory,True,18,5,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
pick up apple,True,18,6,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
move apple to cup containing nothing in inventory,False,18,7,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
pick up orange in bowl,False,18,8,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
move orange in inventory to cup containing apple,False,18,9,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
0,True,18,10,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
pick up banana,True,18,11,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
move banana to cup containing apple and orange,False,18,12,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
examine cup containing apple and banana and orange,False,18,13,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
mix cup containing apple and banana and orange,False,18,14,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
focus on fruit salad,True,18,15,Your task is to use chemistry to create the substance 'fruit salad',task-5-chemistry-mix
