action,landmark,variation,order,goal,task_id
open door to hallway,True,9,0,Your task is to turn on the blue light bulb,task-2-power-component
go to hallway,True,9,1,Your task is to turn on the blue light bulb,task-2-power-component
open door to workshop,True,9,2,Your task is to turn on the blue light bulb,task-2-power-component
go to workshop,True,9,3,Your task is to turn on the blue light bulb,task-2-power-component
focus on blue light bulb,True,9,4,Your task is to turn on the blue light bulb,task-2-power-component
connect battery anode to yellow wire terminal 1,False,9,5,Your task is to turn on the blue light bulb,task-2-power-component
connect battery cathode to red wire terminal 1,False,9,6,Your task is to turn on the blue light bulb,task-2-power-component
connect yellow wire terminal 2 to blue light bulb cathode,False,9,7,Your task is to turn on the blue light bulb,task-2-power-component
connect red wire terminal 2 to anode in blue light bulb,False,9,8,Your task is to turn on the blue light bulb,task-2-power-component
wait1,False,9,9,Your task is to turn on the blue light bulb,task-2-power-component
