action,landmark,variation,order,goal,task_id
open door to kitchen,False,8,0,Your task is to grow a apple,task-4-grow-fruit
go to kitchen,False,8,1,Your task is to grow a apple,task-4-grow-fruit
open door to hallway,False,8,2,Your task is to grow a apple,task-4-grow-fruit
go to hallway,False,8,3,Your task is to grow a apple,task-4-grow-fruit
open door to living room,False,8,4,Your task is to grow a apple,task-4-grow-fruit
go to living room,False,8,5,Your task is to grow a apple,task-4-grow-fruit
pick up seed jar,True,8,6,Your task is to grow a apple,task-4-grow-fruit
open door to hallway,False,8,7,Your task is to grow a apple,task-4-grow-fruit
go to hallway,False,8,8,Your task is to grow a apple,task-4-grow-fruit
open door to green house,True,8,9,Your task is to grow a apple,task-4-grow-fruit
go to green house,True,8,10,Your task is to grow a apple,task-4-grow-fruit
open door to outside,False,8,11,Your task is to grow a apple,task-4-grow-fruit
go to outside,False,8,12,Your task is to grow a apple,task-4-grow-fruit
pick up shovel,False,8,13,Your task is to grow a apple,task-4-grow-fruit
use shovel in inventory on ground,False,8,14,Your task is to grow a apple,task-4-grow-fruit
pick up soil,False,8,15,Your task is to grow a apple,task-4-grow-fruit
open door to green house,True,8,16,Your task is to grow a apple,task-4-grow-fruit
go to green house,True,8,17,Your task is to grow a apple,task-4-grow-fruit
move soil in inventory to flower pot 2,False,8,18,Your task is to grow a apple,task-4-grow-fruit
open door to outside,False,8,19,Your task is to grow a apple,task-4-grow-fruit
go to outside,False,8,20,Your task is to grow a apple,task-4-grow-fruit
use shovel in inventory on ground,False,8,21,Your task is to grow a apple,task-4-grow-fruit
pick up soil,False,8,22,Your task is to grow a apple,task-4-grow-fruit
open door to green house,True,8,23,Your task is to grow a apple,task-4-grow-fruit
go to green house,True,8,24,Your task is to grow a apple,task-4-grow-fruit
move soil in inventory to flower pot 1,False,8,25,Your task is to grow a apple,task-4-grow-fruit
open door to outside,False,8,26,Your task is to grow a apple,task-4-grow-fruit
go to outside,False,8,27,Your task is to grow a apple,task-4-grow-fruit
use shovel in inventory on ground,False,8,28,Your task is to grow a apple,task-4-grow-fruit
pick up soil,False,8,29,Your task is to grow a apple,task-4-grow-fruit
open door to green house,True,8,30,Your task is to grow a apple,task-4-grow-fruit
go to green house,True,8,31,Your task is to grow a apple,task-4-grow-fruit
move soil in inventory to flower pot 3,False,8,32,Your task is to grow a apple,task-4-grow-fruit
move apple seed in seed jar to flower pot 2,True,8,33,Your task is to grow a apple,task-4-grow-fruit
0,True,8,34,Your task is to grow a apple,task-4-grow-fruit
move apple seed in seed jar to flower pot 1,True,8,35,Your task is to grow a apple,task-4-grow-fruit
0,True,8,36,Your task is to grow a apple,task-4-grow-fruit
move apple seed in seed jar to flower pot 3,True,8,37,Your task is to grow a apple,task-4-grow-fruit
0,True,8,38,Your task is to grow a apple,task-4-grow-fruit
activate sink,True,8,39,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,40,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 2,True,8,41,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,42,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 1,True,8,43,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,44,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 3,True,8,45,Your task is to grow a apple,task-4-grow-fruit
deactivate sink,True,8,46,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,47,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,48,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,49,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,50,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,51,Your task is to grow a apple,task-4-grow-fruit
activate sink,True,8,52,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,53,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 2,True,8,54,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,55,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 1,True,8,56,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,57,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 3,True,8,58,Your task is to grow a apple,task-4-grow-fruit
deactivate sink,True,8,59,Your task is to grow a apple,task-4-grow-fruit
close door to hallway,True,8,60,Your task is to grow a apple,task-4-grow-fruit
close door to outside,True,8,61,Your task is to grow a apple,task-4-grow-fruit
open bee hive,True,8,62,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,63,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,64,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,65,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,66,Your task is to grow a apple,task-4-grow-fruit
wait1,True,8,67,Your task is to grow a apple,task-4-grow-fruit
activate sink,True,8,68,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,69,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 2,True,8,70,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,71,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 1,True,8,72,Your task is to grow a apple,task-4-grow-fruit
move jug to sink,True,8,73,Your task is to grow a apple,task-4-grow-fruit
pour jug into flower pot 3,True,8,74,Your task is to grow a apple,task-4-grow-fruit
deactivate sink,True,8,75,Your task is to grow a apple,task-4-grow-fruit
focus on apple,False,8,76,Your task is to grow a apple,task-4-grow-fruit
0,True,8,77,Your task is to grow a apple,task-4-grow-fruit
