action,landmark,variation,order,goal,task_id
open door to bathroom,False,30,0,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to bathroom,False,30,1,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to kitchen,False,30,2,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to kitchen,False,30,3,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to outside,False,30,4,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to outside,False,30,5,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to foundry,False,30,6,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to foundry,False,30,7,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to outside,False,30,8,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to outside,False,30,9,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to green house,False,30,10,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to green house,False,30,11,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to hallway,False,30,12,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to hallway,False,30,13,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to workshop,False,30,14,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to workshop,False,30,15,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to hallway,False,30,16,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to hallway,False,30,17,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to bedroom,False,30,18,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to bedroom,False,30,19,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to hallway,False,30,20,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to hallway,False,30,21,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to art studio,False,30,22,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to art studio,False,30,23,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
pour cup containing red paint in art studio in jug,False,30,24,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
pour cup containing blue paint in art studio in jug,False,30,25,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
mix jug,False,30,26,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
focus on paint in jug,False,30,27,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
