action,landmark,variation,order,goal,task_id
open door to kitchen,False,24,0,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to kitchen,False,24,1,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to hallway,False,24,2,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to hallway,False,24,3,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to bedroom,False,24,4,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to bedroom,False,24,5,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to hallway,False,24,6,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to hallway,False,24,7,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to workshop,False,24,8,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to workshop,False,24,9,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to hallway,False,24,10,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to hallway,False,24,11,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
open door to art studio,False,24,12,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
go to art studio,False,24,13,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
pour cup containing red paint in art studio in cup containing nothing in table,False,24,14,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
pour cup containing blue paint in art studio in cup containing red paint in table,False,24,15,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
mix cup containing blue paint and red paint,False,24,16,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
focus on paint in cup containing violet paint,False,24,17,Your task is to use chemistry to create violet paint,task-5-chemistry-mix-paint-(secondary-color)
