action,landmark,variation,order,goal,task_id
open door to hallway,False,19,0,Your task is to turn on the electric buzzer,task-2-power-component
go to hallway,False,19,1,Your task is to turn on the electric buzzer,task-2-power-component
open door to workshop,True,19,2,Your task is to turn on the electric buzzer,task-2-power-component
go to workshop,True,19,3,Your task is to turn on the electric buzzer,task-2-power-component
focus on buzzer,True,19,4,Your task is to turn on the electric buzzer,task-2-power-component
connect battery anode to red wire terminal 1,False,19,5,Your task is to turn on the electric buzzer,task-2-power-component
connect battery cathode to yellow wire terminal 1,False,19,6,Your task is to turn on the electric buzzer,task-2-power-component
connect red wire terminal 2 to cathode in buzzer,False,19,7,Your task is to turn on the electric buzzer,task-2-power-component
connect yellow wire terminal 2 to anode in buzzer,False,19,8,Your task is to turn on the electric buzzer,task-2-power-component
wait1,False,19,9,Your task is to turn on the electric buzzer,task-2-power-component
