action,landmark,variation,order,goal,task_id
open door to hallway,False,27,0,Your task is to grow a avocado,task-4-grow-fruit
go to hallway,False,27,1,Your task is to grow a avocado,task-4-grow-fruit
open door to bedroom,False,27,2,Your task is to grow a avocado,task-4-grow-fruit
go to bedroom,False,27,3,Your task is to grow a avocado,task-4-grow-fruit
pick up seed jar,True,27,4,Your task is to grow a avocado,task-4-grow-fruit
open door to hallway,False,27,5,Your task is to grow a avocado,task-4-grow-fruit
go to hallway,False,27,6,Your task is to grow a avocado,task-4-grow-fruit
open door to green house,True,27,7,Your task is to grow a avocado,task-4-grow-fruit
go to green house,True,27,8,Your task is to grow a avocado,task-4-grow-fruit
move avocado seed in seed jar to flower pot 2,True,27,9,Your task is to grow a avocado,task-4-grow-fruit
0,True,27,10,Your task is to grow a avocado,task-4-grow-fruit
move avocado seed in seed jar to flower pot 3,True,27,11,Your task is to grow a avocado,task-4-grow-fruit
0,True,27,12,Your task is to grow a avocado,task-4-grow-fruit
move avocado seed in seed jar to flower pot 1,True,27,13,Your task is to grow a avocado,task-4-grow-fruit
0,True,27,14,Your task is to grow a avocado,task-4-grow-fruit
activate sink,True,27,15,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,16,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 2,True,27,17,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,18,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 3,True,27,19,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,20,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 1,True,27,21,Your task is to grow a avocado,task-4-grow-fruit
deactivate sink,True,27,22,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,23,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,24,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,25,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,26,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,27,Your task is to grow a avocado,task-4-grow-fruit
activate sink,True,27,28,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,29,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 2,True,27,30,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,31,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 3,True,27,32,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,33,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 1,True,27,34,Your task is to grow a avocado,task-4-grow-fruit
deactivate sink,True,27,35,Your task is to grow a avocado,task-4-grow-fruit
close door to hallway,True,27,36,Your task is to grow a avocado,task-4-grow-fruit
close door to outside,True,27,37,Your task is to grow a avocado,task-4-grow-fruit
open bee hive,True,27,38,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,39,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,40,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,41,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,42,Your task is to grow a avocado,task-4-grow-fruit
wait1,True,27,43,Your task is to grow a avocado,task-4-grow-fruit
activate sink,True,27,44,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,45,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 2,True,27,46,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,47,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 3,True,27,48,Your task is to grow a avocado,task-4-grow-fruit
move jug to sink,True,27,49,Your task is to grow a avocado,task-4-grow-fruit
pour jug into flower pot 1,True,27,50,Your task is to grow a avocado,task-4-grow-fruit
deactivate sink,True,27,51,Your task is to grow a avocado,task-4-grow-fruit
focus on avocado,False,27,52,Your task is to grow a avocado,task-4-grow-fruit
0,True,27,53,Your task is to grow a avocado,task-4-grow-fruit
