action,landmark,variation,order,goal,task_id
open door to hallway,True,5,0,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to hallway,True,5,1,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to kitchen,True,5,2,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to kitchen,True,5,3,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open cupboard,True,5,4,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
pick up cup containing nothing in table,True,5,5,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
pick up recipe,True,5,6,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
read recipe in inventory,True,5,7,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
pick up paper,True,5,8,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
move paper to cup containing nothing in inventory,False,5,9,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open drawer in counter,False,5,10,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open glass jar,False,5,11,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open fridge,False,5,12,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open drawer in cupboard,False,5,13,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open oven,False,5,14,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open freezer,True,5,15,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to bathroom,False,5,16,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to bathroom,False,5,17,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to kitchen,True,5,18,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to kitchen,True,5,19,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to outside,False,5,20,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to outside,False,5,21,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to foundry,False,5,22,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to foundry,False,5,23,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to outside,False,5,24,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to outside,False,5,25,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to green house,False,5,26,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to green house,False,5,27,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to hallway,True,5,28,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to hallway,True,5,29,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to workshop,True,5,30,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to workshop,True,5,31,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to hallway,True,5,32,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to hallway,True,5,33,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to bedroom,True,5,34,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to bedroom,True,5,35,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to hallway,True,5,36,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to hallway,True,5,37,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
open door to art studio,True,5,38,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
go to art studio,True,5,39,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
pick up cup containing blue paint in art studio,True,5,40,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
pour cup containing blue paint in inventory into cup containing paper,True,5,41,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
examine cup containing blue paint and paper,True,5,42,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
mix cup containing blue paint and paper,True,5,43,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
focus on blue paper,True,5,44,Your task is to use chemistry to create the substance 'blue paper',task-5-chemistry-mix
