action,landmark,variation,order,goal,task_id
open door to hallway,True,19,0,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
go to hallway,True,19,1,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
open door to workshop,True,19,2,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
go to workshop,True,19,3,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
focus on buzzer,True,19,4,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
connect nuclear generator anode to red wire terminal 1,False,19,5,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
connect nuclear generator cathode to yellow wire terminal 1,True,19,6,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
connect red wire terminal 2 to cathode in buzzer,False,19,7,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
connect yellow wire terminal 2 to anode in buzzer,True,19,8,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
activate nuclear generator,True,19,9,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
wait1,True,19,10,Your task is to turn on the electric buzzer by powering it using a nonrenewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
