action,landmark,variation,order,goal,task_id
open door to hallway,True,15,0,Your task is to melt ice cream,task-1-melt
go to hallway,True,15,1,Your task is to melt ice cream,task-1-melt
open door to kitchen,True,15,2,Your task is to melt ice cream,task-1-melt
go to kitchen,True,15,3,Your task is to melt ice cream,task-1-melt
pick up thermometer,True,15,4,Your task is to melt ice cream,task-1-melt
open cupboard,True,15,5,Your task is to melt ice cream,task-1-melt
pick up metal pot containing nothing,False,15,6,Your task is to melt ice cream,task-1-melt
open drawer in cupboard,False,15,7,Your task is to melt ice cream,task-1-melt
open glass jar,True,15,8,Your task is to melt ice cream,task-1-melt
open fridge,False,15,9,Your task is to melt ice cream,task-1-melt
open oven,False,15,10,Your task is to melt ice cream,task-1-melt
open drawer in counter,False,15,11,Your task is to melt ice cream,task-1-melt
open freezer,True,15,12,Your task is to melt ice cream,task-1-melt
focus on ice cream,True,15,13,Your task is to melt ice cream,task-1-melt
move ice cream to metal pot containing nothing,False,15,14,Your task is to melt ice cream,task-1-melt
pick up metal pot containing ice cream,False,15,15,Your task is to melt ice cream,task-1-melt
move metal pot containing ice cream to stove,False,15,16,Your task is to melt ice cream,task-1-melt
activate stove,True,15,17,Your task is to melt ice cream,task-1-melt
pick up metal pot containing ice cream,False,15,18,Your task is to melt ice cream,task-1-melt
open door to outside,False,15,19,Your task is to melt ice cream,task-1-melt
