action,landmark,variation,order,goal,task_id
open door to bedroom,False,100,0,Your task is to grow a orange,task-4-grow-fruit
go to bedroom,False,100,1,Your task is to grow a orange,task-4-grow-fruit
pick up seed jar,True,100,2,Your task is to grow a orange,task-4-grow-fruit
open door to hallway,False,100,3,Your task is to grow a orange,task-4-grow-fruit
go to hallway,False,100,4,Your task is to grow a orange,task-4-grow-fruit
open door to green house,True,100,5,Your task is to grow a orange,task-4-grow-fruit
go to green house,True,100,6,Your task is to grow a orange,task-4-grow-fruit
move soil to flower pot 1,False,100,7,Your task is to grow a orange,task-4-grow-fruit
pick up shovel,False,100,8,Your task is to grow a orange,task-4-grow-fruit
open door to outside,False,100,9,Your task is to grow a orange,task-4-grow-fruit
go to outside,False,100,10,Your task is to grow a orange,task-4-grow-fruit
use shovel in inventory on ground,False,100,11,Your task is to grow a orange,task-4-grow-fruit
pick up soil,False,100,12,Your task is to grow a orange,task-4-grow-fruit
open door to green house,True,100,13,Your task is to grow a orange,task-4-grow-fruit
go to green house,True,100,14,Your task is to grow a orange,task-4-grow-fruit
move soil in inventory to flower pot 2,False,100,15,Your task is to grow a orange,task-4-grow-fruit
open door to outside,False,100,16,Your task is to grow a orange,task-4-grow-fruit
go to outside,False,100,17,Your task is to grow a orange,task-4-grow-fruit
use shovel in inventory on ground,False,100,18,Your task is to grow a orange,task-4-grow-fruit
pick up soil,False,100,19,Your task is to grow a orange,task-4-grow-fruit
open door to green house,True,100,20,Your task is to grow a orange,task-4-grow-fruit
go to green house,True,100,21,Your task is to grow a orange,task-4-grow-fruit
move soil in inventory to flower pot 3,False,100,22,Your task is to grow a orange,task-4-grow-fruit
move orange seed in seed jar to flower pot 1,True,100,23,Your task is to grow a orange,task-4-grow-fruit
0,True,100,24,Your task is to grow a orange,task-4-grow-fruit
move orange seed in seed jar to flower pot 2,True,100,25,Your task is to grow a orange,task-4-grow-fruit
0,True,100,26,Your task is to grow a orange,task-4-grow-fruit
move orange seed in seed jar to flower pot 3,True,100,27,Your task is to grow a orange,task-4-grow-fruit
0,True,100,28,Your task is to grow a orange,task-4-grow-fruit
activate sink,True,100,29,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,30,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 1,True,100,31,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,32,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 2,True,100,33,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,34,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 3,True,100,35,Your task is to grow a orange,task-4-grow-fruit
deactivate sink,True,100,36,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,37,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,38,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,39,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,40,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,41,Your task is to grow a orange,task-4-grow-fruit
activate sink,True,100,42,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,43,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 1,True,100,44,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,45,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 2,True,100,46,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,47,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 3,True,100,48,Your task is to grow a orange,task-4-grow-fruit
deactivate sink,True,100,49,Your task is to grow a orange,task-4-grow-fruit
close door to outside,True,100,50,Your task is to grow a orange,task-4-grow-fruit
close door to hallway,True,100,51,Your task is to grow a orange,task-4-grow-fruit
open bee hive,True,100,52,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,53,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,54,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,55,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,56,Your task is to grow a orange,task-4-grow-fruit
wait1,True,100,57,Your task is to grow a orange,task-4-grow-fruit
activate sink,True,100,58,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,59,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 1,True,100,60,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,61,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 2,True,100,62,Your task is to grow a orange,task-4-grow-fruit
move jug to sink,True,100,63,Your task is to grow a orange,task-4-grow-fruit
pour jug into flower pot 3,True,100,64,Your task is to grow a orange,task-4-grow-fruit
deactivate sink,True,100,65,Your task is to grow a orange,task-4-grow-fruit
focus on orange in reproducing plant,False,100,66,Your task is to grow a orange,task-4-grow-fruit
0,True,100,67,Your task is to grow a orange,task-4-grow-fruit
