action,landmark,variation,order,goal,task_id
open door to hallway,True,9,0,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to hallway,True,9,1,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to kitchen,True,9,2,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to kitchen,True,9,3,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open cupboard,True,9,4,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,5,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to hallway,True,9,6,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to hallway,True,9,7,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to workshop,False,9,8,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to workshop,False,9,9,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up recipe,True,9,10,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
read recipe in inventory,True,9,11,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up soap,True,9,12,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
move soap to ceramic cup,True,9,13,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,14,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,15,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to hallway,True,9,16,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to hallway,True,9,17,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,18,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to bedroom,False,9,19,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to bedroom,False,9,20,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,21,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to hallway,True,9,22,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to hallway,True,9,23,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,24,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to art studio,False,9,25,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to art studio,False,9,26,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,27,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to hallway,True,9,28,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to hallway,True,9,29,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,30,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to living room,False,9,31,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to living room,False,9,32,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,33,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to hallway,True,9,34,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to hallway,True,9,35,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,36,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
open door to green house,False,9,37,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
go to green house,False,9,38,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
move ceramic cup to sink,True,9,39,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
activate sink,True,9,40,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
deactivate sink,True,9,41,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pick up ceramic cup,True,9,42,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
pour ceramic cup into ceramic cup,True,9,43,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
examine ceramic cup,True,9,44,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
mix ceramic cup,True,9,45,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
focus on soapy water,True,9,46,Your task is to use chemistry to create the substance 'soapy water',task-5-chemistry-mix
