action,landmark,variation,order,goal,task_id
open door to hallway,False,12,0,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
go to hallway,False,12,1,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
open door to workshop,False,12,2,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
go to workshop,False,12,3,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
open door to hallway,False,12,4,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
go to hallway,False,12,5,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
open door to art studio,False,12,6,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
go to art studio,False,12,7,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
pour cup containing red paint in art studio in bowl,False,12,8,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
pour cup containing yellow paint in art studio in bowl,False,12,9,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
mix bowl,False,12,10,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
focus on orange paint,True,12,11,Your task is to use chemistry to create orange paint,task-5-chemistry-mix-paint-(secondary-color)
