action,landmark,variation,order,goal,task_id
open door to hallway,False,10,0,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
go to hallway,False,10,1,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
open door to kitchen,False,10,2,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
go to kitchen,False,10,3,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
open cupboard,True,10,4,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
pick up tin cup,True,10,5,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
open door to hallway,False,10,6,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
go to hallway,False,10,7,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
open door to workshop,False,10,8,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
go to workshop,False,10,9,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
pick up recipe,True,10,10,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
read recipe in inventory,True,10,11,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
pick up peanut,True,10,12,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
move peanut to cup,False,10,13,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
pick up almond,True,10,14,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
move almond to cup,False,10,15,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
pick up cachew,True,10,16,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
move cachew to cup,False,10,17,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
examine cup,False,10,18,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
mix cup,False,10,19,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
focus on mixed nuts,True,10,20,Your task is to use chemistry to create the substance 'mixed nuts',task-5-chemistry-mix
