action,landmark,variation,order,goal,task_id
open door to kitchen,True,20,0,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
go to kitchen,True,20,1,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
open cupboard,True,20,2,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
pick up cup containing nothing in table,True,20,3,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
open door to hallway,False,20,4,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
go to hallway,False,20,5,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
open door to workshop,False,20,6,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
go to workshop,False,20,7,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
pick up recipe,True,20,8,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
read recipe in inventory,True,20,9,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
pick up chocolate,True,20,10,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
move chocolate to cup,False,20,11,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
pick up marshmallow,True,20,12,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
move marshmallow to cup,False,20,13,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
examine cup,False,20,14,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
mix cup,False,20,15,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
focus on smores,True,20,16,Your task is to use chemistry to create the substance 'smores',task-5-chemistry-mix
