action,landmark,variation,order,goal,task_id
pick up thermometer,True,11,0,Your task is to freeze chocolate,task-1-freeze
open cupboard,True,11,1,Your task is to freeze chocolate,task-1-freeze
pick up metal pot,True,11,2,Your task is to freeze chocolate,task-1-freeze
open drawer in counter,True,11,3,Your task is to freeze chocolate,task-1-freeze
open drawer in cupboard,True,11,4,Your task is to freeze chocolate,task-1-freeze
open fridge,True,11,5,Your task is to freeze chocolate,task-1-freeze
focus on chocolate,True,11,6,Your task is to freeze chocolate,task-1-freeze
move chocolate to metal pot,True,11,7,Your task is to freeze chocolate,task-1-freeze
pick up metal pot,True,11,8,Your task is to freeze chocolate,task-1-freeze
move metal pot to stove,True,11,9,Your task is to freeze chocolate,task-1-freeze
activate stove,True,11,10,Your task is to freeze chocolate,task-1-freeze
pick up metal pot,True,11,11,Your task is to freeze chocolate,task-1-freeze
open door to outside,False,11,12,Your task is to freeze chocolate,task-1-freeze
go to outside,False,11,13,Your task is to freeze chocolate,task-1-freeze
open door to foundry,False,11,14,Your task is to freeze chocolate,task-1-freeze
go to foundry,False,11,15,Your task is to freeze chocolate,task-1-freeze
open blast furnace,False,11,16,Your task is to freeze chocolate,task-1-freeze
move metal pot to blast furnace,False,11,17,Your task is to freeze chocolate,task-1-freeze
activate blast furnace,False,11,18,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,19,Your task is to freeze chocolate,task-1-freeze
use thermometer in inventory on chocolate,True,11,20,Your task is to freeze chocolate,task-1-freeze
pick up metal pot,True,11,21,Your task is to freeze chocolate,task-1-freeze
open door to outside,False,11,22,Your task is to freeze chocolate,task-1-freeze
go to outside,False,11,23,Your task is to freeze chocolate,task-1-freeze
open door to kitchen,True,11,24,Your task is to freeze chocolate,task-1-freeze
go to kitchen,True,11,25,Your task is to freeze chocolate,task-1-freeze
pick up metal pot,True,11,26,Your task is to freeze chocolate,task-1-freeze
open freezer,True,11,27,Your task is to freeze chocolate,task-1-freeze
move metal pot to freezer,True,11,28,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,29,Your task is to freeze chocolate,task-1-freeze
use thermometer in inventory on chocolate,True,11,30,Your task is to freeze chocolate,task-1-freeze
wait,True,11,31,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,32,Your task is to freeze chocolate,task-1-freeze
use thermometer in inventory on chocolate,True,11,33,Your task is to freeze chocolate,task-1-freeze
wait,True,11,34,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,35,Your task is to freeze chocolate,task-1-freeze
use thermometer in inventory on chocolate,True,11,36,Your task is to freeze chocolate,task-1-freeze
wait,True,11,37,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,38,Your task is to freeze chocolate,task-1-freeze
use thermometer in inventory on chocolate,True,11,39,Your task is to freeze chocolate,task-1-freeze
wait,True,11,40,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,41,Your task is to freeze chocolate,task-1-freeze
use thermometer in inventory on chocolate,True,11,42,Your task is to freeze chocolate,task-1-freeze
wait,True,11,43,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,44,Your task is to freeze chocolate,task-1-freeze
use thermometer in inventory on chocolate,True,11,45,Your task is to freeze chocolate,task-1-freeze
wait,True,11,46,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,47,Your task is to freeze chocolate,task-1-freeze
use thermometer in inventory on chocolate,True,11,48,Your task is to freeze chocolate,task-1-freeze
wait,True,11,49,Your task is to freeze chocolate,task-1-freeze
examine chocolate,True,11,50,Your task is to freeze chocolate,task-1-freeze
wait1,False,11,51,Your task is to freeze chocolate,task-1-freeze
