action,landmark,variation,order,goal,task_id
open door to kitchen,True,8,0,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
go to kitchen,True,8,1,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
open door to hallway,True,8,2,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
go to hallway,True,8,3,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
open door to workshop,True,8,4,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
go to workshop,True,8,5,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
focus on blue light bulb,True,8,6,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
pick up blue light bulb,True,8,7,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
pick up solar panel,False,8,8,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
pick up orange wire,True,8,9,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
pick up black wire,True,8,10,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
open door to hallway,True,8,11,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
go to hallway,True,8,12,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
open door to green house,False,8,13,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
go to green house,False,8,14,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
open door to outside,True,8,15,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
go to outside,True,8,16,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
drop blue light bulb,True,8,17,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
drop generator,True,8,18,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
drop orange wire,True,8,19,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
drop black wire,True,8,20,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
connect solar panel anode to orange wire terminal 1,False,8,21,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
connect solar panel cathode to black wire terminal 1,False,8,22,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
connect orange wire terminal 2 to blue light bulb cathode,True,8,23,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
connect black wire terminal 2 to anode in blue light bulb,True,8,24,Your task is to turn on the blue light bulb by powering it using a renewable power source,task-2-power-component-(renewable-vs-nonrenewable-energy)
