action,landmark,variation,order,goal,task_id
open cupboard,True,30,0,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,1,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to hallway,False,30,2,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to hallway,False,30,3,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to workshop,False,30,4,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to workshop,False,30,5,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up recipe,True,30,6,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
read recipe in inventory,True,30,7,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up block,True,30,8,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
move block to metal pot,False,30,9,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,10,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,11,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to hallway,False,30,12,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to hallway,False,30,13,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,14,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to bedroom,False,30,15,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to bedroom,False,30,16,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,17,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to hallway,False,30,18,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to hallway,False,30,19,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,20,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to art studio,False,30,21,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to art studio,False,30,22,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,23,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to hallway,False,30,24,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to hallway,False,30,25,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,26,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to living room,False,30,27,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to living room,False,30,28,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,29,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to hallway,False,30,30,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to hallway,False,30,31,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,32,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
open door to green house,False,30,33,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
go to green house,False,30,34,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
move metal pot to sink,False,30,35,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
activate sink,True,30,36,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
deactivate sink,True,30,37,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pick up metal pot,False,30,38,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
pour metal pot into metal pot,False,30,39,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
examine metal pot,False,30,40,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
mix metal pot,False,30,41,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
focus on rust,True,30,42,Your task is to use chemistry to create the substance 'rust',task-5-chemistry-mix
