action,landmark,variation,order,goal,task_id
open door to hallway,False,1,0,Your task is to melt water,task-1-melt
go to hallway,False,1,1,Your task is to melt water,task-1-melt
open door to kitchen,True,1,2,Your task is to melt water,task-1-melt
go to kitchen,True,1,3,Your task is to melt water,task-1-melt
pick up thermometer,True,1,4,Your task is to melt water,task-1-melt
open cupboard,True,1,5,Your task is to melt water,task-1-melt
pick up metal pot,True,1,6,Your task is to melt water,task-1-melt
move metal pot to sink,True,1,7,Your task is to melt water,task-1-melt
activate sink,True,1,8,Your task is to melt water,task-1-melt
deactivate sink,True,1,9,Your task is to melt water,task-1-melt
pick up metal pot,True,1,10,Your task is to melt water,task-1-melt
focus on substance in metal pot,True,1,11,Your task is to melt water,task-1-melt
pour metal pot into metal pot,True,1,12,Your task is to melt water,task-1-melt
pick up metal pot,True,1,13,Your task is to melt water,task-1-melt
open freezer,True,1,14,Your task is to melt water,task-1-melt
move metal pot to freezer,True,1,15,Your task is to melt water,task-1-melt
examine substance in metal pot,True,1,16,Your task is to melt water,task-1-melt
use thermometer in inventory on substance in metal pot,True,1,17,Your task is to melt water,task-1-melt
wait,True,1,18,Your task is to melt water,task-1-melt
examine substance in metal pot,True,1,19,Your task is to melt water,task-1-melt
use thermometer in inventory on substance in metal pot,True,1,20,Your task is to melt water,task-1-melt
wait,True,1,21,Your task is to melt water,task-1-melt
examine ice,True,1,22,Your task is to melt water,task-1-melt
use thermometer in inventory on ice,True,1,23,Your task is to melt water,task-1-melt
wait,True,1,24,Your task is to melt water,task-1-melt
pick up metal pot,True,1,25,Your task is to melt water,task-1-melt
pick up metal pot,True,1,26,Your task is to melt water,task-1-melt
move metal pot to stove,True,1,27,Your task is to melt water,task-1-melt
activate stove,True,1,28,Your task is to melt water,task-1-melt
pick up metal pot,True,1,29,Your task is to melt water,task-1-melt
open door to outside,False,1,30,Your task is to melt water,task-1-melt
go to outside,False,1,31,Your task is to melt water,task-1-melt
open door to foundry,False,1,32,Your task is to melt water,task-1-melt
go to foundry,False,1,33,Your task is to melt water,task-1-melt
open blast furnace,False,1,34,Your task is to melt water,task-1-melt
move metal pot to blast furnace,False,1,35,Your task is to melt water,task-1-melt
activate blast furnace,False,1,36,Your task is to melt water,task-1-melt
